[Header]
TITLE,20201208_CrCl2pym-Ag_HC_2to60K.dat
BYAPP,HeatCapacity,3.9.6,1.7
INFO,4.4,MASS:Sample Mass (mg)
INFO,0.2,MASSERR:Sample Mass Error (mg)
INFO,0,MOLWGHT:Formula Weight (g/mole)
INFO,0,ATOMS:Atoms per Formula Unit
INFO,PPMS Heat Capacity Option 3.9.6 Build 3,APPNAME
DATATYPE,TIME,1
DATATYPE,COMMENT,2
STARTUPAXIS, X, 8, LINEAR, AUTO
STARTUPAXIS, Y1, 10, LINEAR, AUTO
[Data]
Time Stamp (Seconds),Comment (),System Status (Code),Puck Temp (Kelvin),System Temp (Kelvin),Field (Oersted),Pressure (Torr),Sample Temp (Kelvin),Temp Rise (Kelvin),Samp HC (muJ/K),Samp HC Err (muJ/K),Addenda HC (muJ/K),Addenda HC Err (muJ/K),Total HC (muJ/K),Total HC Err (muJ/K),Fit Deviation (ChiSquare),Time Const tau1 (seconds),Time Const tau2 (seconds),Sample Coupling (Percent),Debye Temp (Kelvin),Debye Temp Err (Kelvin),Cal Correction (Factor),Therm Resist (Ohms),Htr Resist (Ohms),Puck Resist (Ohms),Wire Cond (W/K),Meas Time (seconds),Temp Squared (K^2),Samp HC/Temp (muJ/K/K),Addenda Offset HC (muJ/K)
3816630023.02796,,1857,37.4002,37.4002,0.071112528,9.8999999E-6,37.654151,0.82459197,514.9102,1.115,277.38469,0.6354,792.29489,1.115,8.249378,18.152032,0.33849827,91.885484,,,1,,,,4.5307905E-5,36.455425,1417.8351,13.674726,0
3816630154.74308,,1857,37.4004,37.4004,0.035556264,9.8999999E-6,37.652035,0.82225571,514.65646,1.146,277.34793,0.6353,792.00439,1.146,1.1791068,18.106941,0.33679411,91.907101,,,1,,,,4.5398752E-5,36.304065,1417.6757,13.668755,0
3816630370.47579,,1857,37.6003,37.6003,0.0948167,9.8999999E-6,37.84544,0.8157938,518.19479,1.154,280.0341,0.6398,798.22889,1.154,5.8011263,18.311021,0.3433012,91.851032,,,1,,,,4.525508E-5,36.213882,1432.2773,13.692397,0
3816630521.84692,,1857,37.6002,37.6002,-0.28445011,9.8999999E-6,37.854975,0.82927986,518.13467,1.129,280.1826,0.64,798.31727,1.129,7.7439763,18.239782,0.34015804,91.895613,,,1,,,,4.5425992E-5,36.622041,1432.9991,13.68736,0
3816630673.56498,,1857,37.6003,37.6003,-0.32000637,9.8999999E-6,37.853895,0.82773214,517.95894,1.112,280.16584,0.64,798.12478,1.112,8.816269,18.249916,0.34047039,91.893481,,,1,,,,4.5389981E-5,36.479564,1432.9174,13.683108,0
3816630887.83125,,1857,37.8004,37.8004,0.082964614,9.8999999E-6,38.043597,0.8218813,521.7768,1.164,282.81202,0.6445,804.58882,1.164,7.8483538,18.421626,0.34587771,91.847676,,,1,,,,4.5339076E-5,36.499832,1447.3153,13.715233,0
3816631039.52772,,1857,37.8,37.8,0.13037296,9.8999999E-6,38.058705,0.83485433,521.21897,1.124,283.03598,0.6449,804.25495,1.124,9.0092023,18.321785,0.34197699,91.900541,,,1,,,,4.555306E-5,36.843253,1448.465,13.695131,0
3816631190.08431,,1857,37.8002,37.8002,0.11852087,9.8999999E-6,38.050332,0.83226785,521.37205,1.12,282.91604,0.6447,804.28809,1.12,5.9582125,18.338236,0.3422463,91.899426,,,1,,,,4.5515151E-5,36.64357,1447.8278,13.702168,0
3816631404.25288,,1857,38.0001,38.0001,0.082964614,9.8999999E-6,38.245162,0.82638692,525.12234,1.165,285.64624,0.6494,810.76858,1.165,6.6187679,18.507473,0.34745484,91.858537,,,1,,,,4.5468771E-5,36.676473,1462.6924,13.730425,0
3816631538.71676,,1857,37.9997,37.9997,0.13037296,9.8999999E-6,38.256575,0.83928353,524.8087,1.162,285.81937,0.6497,810.62807,1.162,1.0997092,18.403826,0.34390445,91.89941,,,1,,,,4.5706226E-5,37.014947,1463.5655,13.718131,0
3816631689.49623,,1857,38,38,0.13037296,9.8999999E-6,38.256899,0.83648947,524.67423,1.136,285.82116,0.6497,810.49539,1.136,6.7729536,18.427742,0.34465062,91.893153,,,1,,,,4.5640551E-5,36.807652,1463.5903,13.7145,0
3816631904.27964,,1857,38.1997,38.1997,0.11852087,9.8999999E-6,38.448119,0.83086178,528.42079,1.179,288.51518,0.6545,816.93597,1.179,7.9218874,18.606493,0.35069838,91.836968,,,1,,,,4.5571374E-5,36.855484,1478.2579,13.743736,0
3816632058.46219,,1857,38.1999,38.1999,-0.011852087,9.8999999E-6,38.459117,0.84412303,528.38125,1.126,288.64604,0.6547,817.02729,1.126,13.222251,18.52005,0.34663103,91.895008,,,1,,,,4.5775389E-5,37.212985,1479.1037,13.738777,0
3816632192.48789,,1857,38.2,38.2,0.011852087,9.8999999E-6,38.457146,0.84119406,528.00804,1.173,288.64846,0.6547,816.6565,1.173,1.1722741,18.473315,0.34538899,91.905527,,,1,,,,4.5867144E-5,37.0401,1478.9521,13.729777,0
3816632410.1484,,1857,38.4001,38.4001,0,9.8999999E-6,38.646856,0.83409536,531.78863,1.18,291.33428,0.6596,823.12291,1.18,7.6519578,18.690112,0.3529698,91.830387,,,1,,,,4.5708623E-5,36.946629,1493.5795,13.760204,0
3816632564.55999,,1857,38.4,38.4,-0.011852087,9.8999999E-6,38.66036,0.8491098,531.86653,1.138,291.50486,0.6599,823.37139,1.138,7.805287,18.616591,0.34888262,91.893813,,,1,,,,4.5888054E-5,37.380223,1494.6234,13.757413,0
3816632719.11758,,1857,38.4005,38.4005,-0.04740835,9.8999999E-6,38.660334,0.84670139,531.75925,1.131,291.50118,0.6599,823.26044,1.131,7.7920557,18.623048,0.34940709,91.885038,,,1,,,,4.5867734E-5,37.233182,1494.6215,13.754647,0
3816632937.95706,,1857,38.5997,38.5997,0.023704175,9.8999999E-6,38.849286,0.8404415,535.59993,1.184,294.18483,0.6649,829.78477,1.184,6.165175,18.78265,0.35413752,91.85083,,,1,,,,4.5843857E-5,37.246096,1509.267,13.786609,0
3816633091.91023,,1857,38.6006,38.6006,0.16592923,9.8999999E-6,38.863065,0.85282734,535.29706,1.147,294.39588,0.6653,829.69294,1.147,10.090493,18.712636,0.35215414,91.869562,,,1,,,,4.6004526E-5,37.5653,1510.3378,13.773928,0
3816633246.43169,,1857,38.5997,38.5997,-0.24889384,9.8999999E-6,38.860957,0.85140354,535.40862,1.14,294.36233,0.6652,829.77096,1.14,5.9313293,18.703398,0.35093296,91.892674,,,1,,,,4.6026699E-5,37.425272,1510.1739,13.777546,0
3816633466.29372,,1857,38.8005,38.8005,-0.23704174,9.8999999E-6,39.051952,0.84456783,539.04026,1.184,297.08772,0.6704,836.12797,1.184,8.6103425,18.881538,0.35654031,91.848039,,,1,,,,4.5948999E-5,37.406795,1525.055,13.803158,0
3816633603.11401,,1857,38.8,38.8,-0.22518967,9.8999999E-6,39.064041,0.85680095,538.80986,1.184,297.27184,0.6707,836.0817,1.184,1.2082918,18.76711,0.35330524,91.875419,,,1,,,,4.6219126E-5,37.763075,1525.9993,13.792988,0
3816633757.58169,,1857,38.7996,38.7996,-0.23704174,9.8999999E-6,39.062995,0.8545194,538.63847,1.147,297.25484,0.6707,835.89331,1.147,8.2512226,18.789548,0.35395299,91.871001,,,1,,,,4.6154229E-5,37.53422,1525.9176,13.78897,0
3816633974.82087,,1857,38.9997,38.9997,-0.28445011,9.8999999E-6,39.254863,0.84857008,542.55779,1.187,300.00543,0.676,842.56322,1.187,8.3741796,18.963476,0.35856395,91.846268,,,1,,,,4.6099131E-5,37.579096,1540.9443,13.821416,0
3816634131.09613,,1857,38.9998,38.9998,-0.22518967,9.8999999E-6,39.265933,0.86190971,542.57394,1.16,300.18137,0.6763,842.75531,1.16,7.5970837,18.895871,0.3563308,91.869396,,,1,,,,4.6268686E-5,37.926952,1541.8135,13.817931,0
3816634267.67617,,1857,39.0002,39.0002,-0.24889384,9.8999999E-6,39.264133,0.85952527,542.24017,1.198,300.14822,0.6763,842.38839,1.198,0.96934246,18.855367,0.35527395,91.877417,,,1,,,,4.6345464E-5,37.791741,1541.6722,13.810063,0
3816634485.62391,,1857,39.2,39.2,-0.24889384,9.8999999E-6,39.455513,0.85249536,545.99242,1.196,302.90419,0.6817,848.89661,1.196,7.4761808,19.057848,0.36117547,91.836765,,,1,,,,4.6213913E-5,37.710734,1556.7375,13.838178,0
3816634641.86004,,1857,39.2001,39.2001,-0.24889384,9.8999999E-6,39.465067,0.86598118,545.83911,1.167,303.05842,0.682,848.89752,1.167,11.797951,18.975665,0.35903074,91.852133,,,1,,,,4.6409674E-5,38.115696,1557.4915,13.830943,0
3816634797.8987,,1857,39.2002,39.2002,-0.21333757,9.8999999E-6,39.466414,0.86417317,545.78343,1.16,303.07395,0.6821,848.85738,1.16,9.8590889,18.969583,0.35832439,91.865857,,,1,,,,4.6419049E-5,37.95133,1557.5978,13.829061,0
3816635016.97188,,1857,39.3998,39.3998,-0.13037296,9.8999999E-6,39.656509,0.85722094,549.654,1.209,305.82183,0.6876,855.47583,1.209,5.9277313,19.155374,0.36396777,91.823649,,,1,,,,4.6334516E-5,37.939165,1572.6387,13.860373,0
3816635155.18508,,1857,39.3998,39.3998,-0.11852087,9.8999999E-6,39.669654,0.87020394,549.72842,1.199,305.98473,0.6879,855.71315,1.199,1.2161315,19.041105,0.35975464,91.87047,,,1,,,,4.6614331E-5,38.310748,1573.6815,13.857656,0
3816635310.31084,,1857,39.4,39.4,-0.04740835,9.8999999E-6,39.666716,0.86821565,549.25451,1.172,305.98062,0.6879,855.23513,1.172,6.6407568,19.063353,0.36059455,91.863381,,,1,,,,4.6534531E-5,38.08221,1573.4483,13.846735,0
3816635529.35611,,1857,39.6001,39.6001,-0.1896334,9.8999999E-6,39.859129,0.86158563,553.06733,1.216,308.77317,0.6936,861.84049,1.216,5.1525642,19.237926,0.36628592,91.816325,,,1,,,,4.6476539E-5,38.126705,1588.7501,13.87555,0
3816635668.49194,,1857,39.6001,39.6001,0.2963022,9.8999999E-6,39.869209,0.87429024,553.24376,1.203,308.89138,0.6938,862.13514,1.203,1.1416709,19.123907,0.36159192,91.872702,,,1,,,,4.6756642E-5,38.475851,1589.5539,13.876467,0
3816635807.08715,,1857,39.6002,39.6002,0.28445011,9.8999999E-6,39.868388,0.87130442,553.20644,1.209,308.87449,0.6938,862.08092,1.209,0.952907,19.123953,0.36178496,91.868456,,,1,,,,4.6754546E-5,38.247815,1589.4884,13.875816,0
3816636029.71566,,1857,39.7999,39.7999,0.2963022,9.8999999E-6,40.06058,0.86525063,557.01188,1.209,311.67918,0.6995,868.69105,1.209,5.8058954,19.340217,0.36841926,91.818362,,,1,,,,4.6595034E-5,38.247906,1604.8501,13.904239,0
3816636188.95318,,1857,39.7997,39.7997,0.23704174,9.8999999E-6,40.068498,0.8790942,557.04471,1.18,311.8109,0.6998,868.8556,1.18,10.841463,19.253816,0.36501839,91.858137,,,1,,,,4.6803462E-5,38.680434,1605.4845,13.902311,0
3816636347.25684,,1857,39.8011,39.8011,0.2963022,9.8999999E-6,40.069668,0.87726477,556.69047,1.184,311.82429,0.6998,868.51477,1.184,6.7700166,19.244595,0.36531054,91.849637,,,1,,,,4.6808651E-5,38.507631,1605.5783,13.893064,0
3816636568.6311,,1857,40.0001,40.0001,0.2963022,9.8999999E-6,40.265934,0.87048505,560.30529,1.219,314.69508,0.7056,875.00037,1.219,5.9770438,19.424838,0.37058446,91.816327,,,1,,,,4.672499E-5,38.489189,1621.3455,13.91512,0
3816636728.13981,,1857,40.0003,40.0003,0.34371054,9.8999999E-6,40.271137,0.88327803,560.36748,1.188,314.78509,0.7058,875.15257,1.188,9.1035861,19.329485,0.36689432,91.857935,,,1,,,,4.6953917E-5,38.849675,1621.7645,13.914866,0
3816636867.65455,,1857,40,40,0.24889384,9.8999999E-6,40.271902,0.88018679,560.26214,1.215,314.78686,0.7058,875.04899,1.215,0.95551623,19.279298,0.3655493,91.867103,,,1,,,,4.7068242E-5,38.658971,1621.8261,13.911986,0
3816637088.60263,,1857,40.2004,40.2004,0.22518967,9.8999999E-6,40.461552,0.87282397,564.45989,1.228,317.57587,0.7113,882.03577,1.228,5.1444825,19.526281,0.37293368,91.81196,,,1,,,,4.6854907E-5,38.558596,1637.1372,13.950525,0
3816637229.02101,,1857,40.1997,40.1997,0.24889384,9.8999999E-6,40.475605,0.88716029,564.03585,1.233,317.79569,0.7117,881.83155,1.233,1.0474479,19.389035,0.36846141,91.856358,,,1,,,,4.7163711E-5,39.052561,1638.2746,13.935205,0
3816637388.3666,,1857,40.2005,40.2005,0.2014855,9.8999999E-6,40.472716,0.88442892,563.95666,1.202,317.75081,0.7116,881.70746,1.202,6.921928,19.417853,0.36914745,91.85333,,,1,,,,4.7087784E-5,38.778071,1638.0408,13.934243,0
3816637609.82688,,1857,40.3996,40.3996,0.23704174,9.8999999E-6,40.662796,0.87816463,567.94712,1.252,320.55282,0.717,888.49994,1.252,4.5165951,19.600996,0.37455852,91.816173,,,1,,,,4.7013595E-5,38.835706,1653.463,13.967242,0
3816637751.80006,,1857,40.4,40.4,0.24889384,9.8999999E-6,40.675892,0.8911545,567.78567,1.231,320.7171,0.7173,888.50278,1.231,0.97406191,19.472037,0.37020137,91.859526,,,1,,,,4.731418E-5,39.201992,1654.5282,13.958776,0
3816637911.18156,,1857,40.3993,40.3993,0.24889384,9.8999999E-6,40.671146,0.88796077,567.75659,1.209,320.68595,0.7172,888.44255,1.209,7.9360406,19.514887,0.3719566,91.838964,,,1,,,,4.7211855E-5,38.944073,1654.1422,13.95969,0
3816638135.89211,,1857,40.6006,40.6006,0.16592923,9.8999999E-6,40.865733,0.8824714,571.50884,1.248,323.56513,0.7224,895.07397,1.248,5.4795074,19.689168,0.37746479,91.798156,,,1,,,,4.7149728E-5,39.029775,1670.0081,13.985038,0
3816638297.88487,,1857,40.6002,40.6002,0.16592923,9.8999999E-6,40.879053,0.89579447,571.56624,1.2,323.73656,0.7227,895.3028,1.2,10.46992,19.596885,0.37367899,91.842895,,,1,,,,4.7373069E-5,39.378336,1671.097,13.981885,0
3816638439.72992,,1857,40.6006,40.6006,0.2014855,9.8999999E-6,40.879025,0.89303512,571.44748,1.238,323.72842,0.7227,895.1759,1.238,0.91585045,19.563998,0.37226498,91.860418,,,1,,,,4.7441731E-5,39.193771,1671.0947,13.97899,0
3816638664.18822,,1857,40.8001,40.8001,0.11852087,9.8999999E-6,41.06796,0.88549383,575.18222,1.257,326.57553,0.7275,901.75776,1.257,4.8695241,19.786768,0.38006728,91.790105,,,1,,,,4.7265881E-5,39.127995,1686.5774,14.005619,0
3816638826.49195,,1857,40.7996,40.7996,0.14222506,9.8999999E-6,41.07714,0.9003494,575.12975,1.202,326.68936,0.7277,901.81911,1.202,8.7510489,19.701418,0.37671684,91.828024,,,1,,,,4.7464627E-5,39.573536,1687.3315,14.001212,0
3816638968.63726,,1857,40.8003,40.8003,0.16592923,9.8999999E-6,41.072831,0.89738666,575.2661,1.248,326.61524,0.7276,901.88134,1.248,0.93269492,19.644905,0.37443933,91.852586,,,1,,,,4.7599363E-5,39.402835,1686.9775,14.006001,0
3816639194.91615,,1857,41.0003,41.0003,0.15407714,9.8999999E-6,41.268801,0.88950118,578.94577,1.261,329.53446,0.7321,908.48023,1.261,5.9749912,19.866895,0.38200659,91.788214,,,1,,,,4.7423577E-5,39.289809,1703.114,14.028655,0
3816639357.1692,,1857,40.9994,40.9994,0.21333757,9.8999999E-6,41.279651,0.90401354,578.67612,1.217,329.71354,0.7324,908.38966,1.217,9.892961,19.77713,0.37857674,91.827299,,,1,,,,4.7623848E-5,39.733789,1704.0096,14.018435,0
3816639518.96273,,1857,41,41,0.21333757,9.8999999E-6,41.278292,0.90171636,578.86192,1.221,329.68957,0.7324,908.55149,1.221,5.6456969,19.781502,0.37845509,91.830651,,,1,,,,4.7621511E-5,39.554259,1703.8974,14.023398,0
3816639745.32448,,1857,41.2002,41.2002,0.22518967,9.8999999E-6,41.472147,0.89492276,582.56269,1.267,332.58473,0.7364,915.14742,1.267,6.083812,19.959043,0.38437797,91.783418,,,1,,,,4.7548506E-5,39.563005,1719.939,14.047083,0
3816639888.79898,,1857,41.1996,41.1996,0.26074591,9.8999999E-6,41.483617,0.90773297,582.27264,1.261,332.76717,0.7366,915.03982,1.261,1.0915876,19.828605,0.37949741,91.836609,,,1,,,,4.7842109E-5,39.918085,1720.8905,14.036207,0
3816640051.2229,,1857,41.2001,41.2001,0.28445011,9.8999999E-6,41.478365,0.90488852,582.47641,1.233,332.68677,0.7365,915.16318,1.233,7.2948938,19.863032,0.3807775,91.821853,,,1,,,,4.7769747E-5,39.657211,1720.4547,14.042897,0
3816640276.45636,,1857,41.3996,41.3996,0.21333757,9.8999999E-6,41.674078,0.89861689,586.42665,1.277,335.62068,0.74,922.04732,1.277,5.5997324,20.055294,0.38681139,91.777742,,,1,,,,4.7675353E-5,39.726063,1736.7288,14.071736,0
3816640419.86188,,1857,41.3995,41.3995,0.2014855,9.8999999E-6,41.681799,0.9114794,586.38025,1.28,335.74613,0.7402,922.12638,1.28,0.95816393,19.909512,0.38090138,91.844588,,,1,,,,4.801255E-5,40.110587,1737.3724,14.068017,0
3816640563.17552,,1857,41.4001,41.4001,0.24889384,9.8999999E-6,41.683788,0.9081126,586.00899,1.272,335.76948,0.7402,921.77848,1.272,0.89769415,19.903131,0.38094421,91.842924,,,1,,,,4.8009344E-5,39.819023,1737.5381,14.058439,0
3816640791.07613,,1857,41.5998,41.5998,0.21333757,9.8999999E-6,41.873157,0.90164217,589.78162,1.276,338.62105,0.743,928.40266,1.276,5.3216435,20.138932,0.38981372,91.75706,,,1,,,,4.780542E-5,39.806263,1753.3613,14.084957,0
3816640956.09176,,1857,41.6004,41.6004,0.23704174,9.8999999E-6,41.88803,0.91671702,589.78868,1.221,338.82074,0.7432,928.60942,1.221,7.5027866,20.039963,0.38496304,91.820286,,,1,,,,4.80369E-5,40.277865,1754.6071,14.080125,0
3816641099.22534,,1857,41.5995,41.5995,0.23704174,9.8999999E-6,41.885876,0.91322748,589.74898,1.295,338.82054,0.7432,928.56952,1.295,0.79687319,20.002454,0.38411247,91.823199,,,1,,,,4.8124156E-5,40.079926,1754.4266,14.079901,0
3816641325.32714,,1857,41.8001,41.8001,0.15407714,9.8999999E-6,42.081121,0.90614336,593.41789,1.291,341.76727,0.7454,935.18516,1.291,5.4323329,20.235875,0.39234286,91.75161,,,1,,,,4.7921391E-5,40.004909,1770.8208,14.10176,0
3816641490.57116,,1857,41.7996,41.7996,0.21333757,9.8999999E-6,42.089241,0.92100753,593.58704,1.243,341.86496,0.7455,935.45201,1.243,7.842498,20.131651,0.38758286,91.808888,,,1,,,,4.8169993E-5,40.471751,1771.5042,14.103059,0
3816641655.38377,,1857,41.8,41.8,0.17778131,9.8999999E-6,42.089895,0.91835472,593.40412,1.231,341.86961,0.7455,935.27373,1.231,4.9527843,20.126532,0.38727082,91.814189,,,1,,,,4.8171441E-5,40.263302,1771.5592,14.098494,0
3816641883.33256,,1857,41.9996,41.9996,0.2014855,9.8999999E-6,42.276176,0.91063359,597.653,1.283,344.68348,0.7469,942.33648,1.283,4.3669723,20.310093,0.39309233,91.769514,,,1,,,,4.8105538E-5,40.253064,1787.2751,14.136875,0
3816642029.72973,,1857,41.9999,41.9999,0.17778131,9.8999999E-6,42.291784,0.92404769,597.19728,1.289,344.9308,0.747,942.12808,1.289,1.0109578,20.172624,0.3878667,91.826833,,,1,,,,4.8407521E-5,40.620187,1788.595,14.120882,0
3816642194.51306,,1857,41.9995,41.9995,0.22518967,9.8999999E-6,42.284551,0.92074332,597.53298,1.245,344.81928,0.747,942.35225,1.245,5.0568233,20.215359,0.38898982,91.818275,,,1,,,,4.8319757E-5,40.345249,1787.9832,14.131236,0
3816642423.60942,,1857,42.1998,42.1998,0.1896334,9.8999999E-6,42.477553,0.91484513,601.45671,1.286,347.74629,0.7477,949.203,1.286,5.8204815,20.405247,0.3957331,91.759557,,,1,,,,4.8229298E-5,40.430717,1804.3426,14.159401,0
3816642569.72391,,1857,42.2002,42.2002,0.2014855,9.8999999E-6,42.487868,0.9278087,601.43316,1.296,347.91349,0.7477,949.34665,1.296,0.89917042,20.273818,0.38981301,91.830791,,,1,,,,4.8532117E-5,40.810494,1805.2189,14.155409,0
3816642734.83575,,1857,42.2,42.2,0.17778131,9.8999999E-6,42.482965,0.92552997,601.15298,1.244,347.83807,0.7477,948.99106,1.244,5.2700214,20.302514,0.39166901,91.804434,,,1,,,,4.8451161E-5,40.547637,1804.8024,14.150448,0
3816642963.46302,,1857,42.4001,42.4001,0.21333757,9.8999999E-6,42.681555,0.91889892,605.05164,1.291,350.85682,0.7476,955.90845,1.291,6.93946,20.501277,0.3981706,91.755415,,,1,,,,4.8339781E-5,40.605027,1821.7152,14.175951,0
3816643130.52333,,1857,42.4,42.4,0.14222506,9.8999999E-6,42.690604,0.93291563,604.87477,1.253,351.0103,0.7475,955.88507,1.253,10.473368,20.398905,0.39424581,91.797152,,,1,,,,4.8570595E-5,41.002554,1822.4877,14.168803,0
3816643276.2546,,1857,42.4002,42.4002,0.1896334,9.8999999E-6,42.691977,0.92963177,604.8264,1.296,351.02044,0.7475,955.84685,1.296,0.8335332,20.346418,0.39209786,91.820818,,,1,,,,4.8688312E-5,40.797811,1822.6049,14.167215,0
3816643505.06258,,1857,42.5998,42.5998,0.14222506,9.8999999E-6,42.877294,0.92169683,608.82091,1.303,353.84739,0.7468,962.6683,1.303,5.4123836,20.583113,0.40027704,91.750761,,,1,,,,4.8486298E-5,40.692837,1838.4623,14.199145,0
3816643672.42246,,1857,42.6002,42.6002,0.22518967,9.8999999E-6,42.893758,0.93685704,608.38686,1.253,354.1178,0.7467,962.50466,1.253,7.7497665,20.493486,0.39714534,91.782981,,,1,,,,4.8680745E-5,41.166227,1839.8745,14.183575,0
3816643839.91712,,1857,42.6008,42.6008,0.17778131,9.8999999E-6,42.890809,0.93439995,608.65345,1.27,354.06766,0.7467,962.7211,1.27,5.8516322,20.485868,0.39667439,91.788112,,,1,,,,4.8709333E-5,40.986971,1839.6215,14.190766,0
3816644069.79461,,1857,42.8006,42.8006,0.17778131,9.8999999E-6,43.078968,0.92693173,612.55802,1.311,356.94286,0.7455,969.50089,1.311,6.4204656,20.668902,0.4020131,91.756059,,,1,,,,4.8623279E-5,40.971735,1855.7975,14.219422,0
3816644237.55931,,1857,42.7996,42.7996,0.21333757,9.8999999E-6,43.09552,0.9411877,612.38176,1.247,357.17079,0.7454,969.55255,1.247,6.963595,20.574429,0.39759485,91.81099,,,1,,,,4.8835224E-5,41.337803,1857.2238,14.209871,0
3816644404.35531,,1857,42.7998,42.7998,0.2014855,9.8999999E-6,43.093074,0.93819137,612.20156,1.264,357.1703,0.7454,969.37186,1.264,5.280036,20.569163,0.39862611,91.788659,,,1,,,,4.8843439E-5,41.148857,1857.013,14.206495,0
3816644636.11422,,1857,43.0001,43.0001,0.11852087,9.8999999E-6,43.283202,0.93091691,616.17673,1.306,360.0876,0.744,976.26433,1.306,4.6612635,20.762906,0.40437848,91.752615,,,1,,,,4.8737983E-5,41.138326,1873.4355,14.235932,0
3816644784.9313,,1857,42.9998,42.9998,0.1896334,9.8999999E-6,43.294505,0.94430957,616.28007,1.303,360.23015,0.7439,976.51022,1.303,0.89567024,20.619294,0.39887394,91.808171,,,1,,,,4.9076564E-5,41.525811,1874.4142,14.234602,0
3816644951.76553,,1857,43.0011,43.0011,0.15407714,9.8999999E-6,43.294251,0.94124248,615.89763,1.276,360.26647,0.7439,976.16411,1.276,4.8261033,20.655123,0.40040064,91.79311,,,1,,,,4.8976663E-5,41.238588,1874.3921,14.225853,0
3816645182.95417,,1857,43.1991,43.1991,0.13037296,9.8999999E-6,43.484594,0.93528729,619.97005,1.301,363.15839,0.7424,983.12844,1.301,4.7853447,20.846668,0.40577233,91.763393,,,1,,,,4.8877984E-5,41.310246,1890.9099,14.257235,0
3816645331.58175,,1857,43.1996,43.1996,0.10666879,9.8999999E-6,43.4966,0.94844269,619.80299,1.294,363.35492,0.7423,983.15791,1.294,0.93309905,20.708516,0.40091329,91.809276,,,1,,,,4.9193816E-5,41.693336,1891.9542,14.249458,0
3816645499.53037,,1857,43.2,43.2,0,9.8999999E-6,43.495401,0.94573209,619.59741,1.255,363.33533,0.7423,982.93274,1.255,6.6655224,20.749073,0.40267577,91.790282,,,1,,,,4.909048E-5,41.417031,1891.8499,14.245125,0
3816645731.76513,,1857,43.3992,43.3992,0.059260435,9.8999999E-6,43.68526,0.93921856,623.74835,1.302,366.27454,0.741,990.0229,1.302,4.7510216,20.943518,0.40889527,91.744964,,,1,,,,4.8994302E-5,41.498146,1908.4019,14.278234,0
3816645901.70886,,1857,43.3993,43.3993,0.10666879,9.8999999E-6,43.697389,0.95315964,623.63426,1.266,366.47782,0.7409,990.11208,1.266,7.0143038,20.835467,0.40450622,91.79255,,,1,,,,4.9240791E-5,41.887036,1909.4618,14.27166,0
3816646050.6506,,1857,43.4013,43.4013,0.082964614,9.8999999E-6,43.697529,0.9497714,623.39915,1.312,366.46908,0.7409,989.86823,1.312,0.89233728,20.783266,0.40267823,91.809814,,,1,,,,4.9347837E-5,41.670935,1909.474,14.266233,0
3816646285.0579,,1857,43.5998,43.5998,0.14222506,9.8999999E-6,43.887596,0.94200189,627.46251,1.311,369.42895,0.7399,996.89146,1.311,5.8414932,21.039524,0.41186081,91.730005,,,1,,,,4.9109223E-5,41.566532,1926.1211,14.297035,0
3816646455.24387,,1857,43.6006,43.6006,0.04740835,9.8999999E-6,43.89917,0.95762286,627.22337,1.272,369.62746,0.7399,996.85082,1.272,7.2169799,20.928665,0.4072864,91.780281,,,1,,,,4.9354448E-5,42.079049,1927.1371,14.287818,0
3816646604.484,,1857,43.6002,43.6002,0.04740835,9.8999999E-6,43.898951,0.95403929,627.13729,1.321,369.61225,0.7399,996.74954,1.321,0.77262656,20.87261,0.405077,91.80289,,,1,,,,4.9476562E-5,41.85733,1927.1179,14.285929,0
3816646839.09559,,1857,43.7994,43.7994,0.035556264,9.8999999E-6,44.086804,0.94593057,631.10341,1.32,372.55082,0.7394,1003.6542,1.32,3.926743,21.12137,0.41370429,91.731897,,,1,,,,4.9246995E-5,41.745221,1943.6463,14.315018,0
3816646989.39779,,1857,43.8009,43.8009,0.04740835,9.8999999E-6,44.102232,0.96059121,630.89112,1.32,372.8052,0.7394,1003.6963,1.32,0.89854002,20.971212,0.40743449,91.800652,,,1,,,,4.9584314E-5,42.24274,1945.0069,14.305197,0
3816647159.71346,,1857,43.7993,43.7993,0.071112528,9.8999999E-6,44.098006,0.95764679,630.75059,1.259,372.73654,0.7394,1003.4871,1.259,4.4690423,21.003798,0.40850798,91.792005,,,1,,,,4.9499039E-5,41.942425,1944.6341,14.303381,0
3816647393.15819,,1857,44.0001,44.0001,0.011852087,9.8999999E-6,44.288355,0.95100296,634.92482,1.324,375.72888,0.7397,1010.6537,1.324,4.7062358,21.212649,0.41557109,91.736541,,,1,,,,4.9372835E-5,42.007595,1961.4584,14.336157,0
3816647565.95574,,1857,44.0002,44.0002,0.023704175,9.8999999E-6,44.301066,0.96580289,634.89388,1.272,375.9039,0.7397,1010.7978,1.272,5.5505424,21.113431,0.41185673,91.772776,,,1,,,,4.9602803E-5,42.425298,1962.5845,14.331345,0
